书籍,1,作者笔下留情啊，深圳的自由作家远远没有《离婚未遂》笔下那么潇洒。事实上，深圳是一个典型的伪文化城市。没有文学院，歌舞团被解散，越剧团正解散，深圳不是文人的立身之地啊。但是，小说确实不错。所以，我仍然强烈推荐
书籍,1,作者被认为是“爱的奇迹天使”，确实是这样的。很多人认为与孩子的相处一定充满快乐，但却不知一份责任让这种快乐有时并不一定以微笑的方式出现。作者很真实的反映了与孩子相处中的真实，虽然是在读她的“故事”，却感觉心和她在一起。同样的，我很庆幸自己从事一份与孩子生活的工作，这工作让我拥有美妙的人生。
书籍,1,作为有史以来最伟大的基金经理彼得&#183;林奇凭借其在投资领域杰出的贡献，终其一生的经验和智慧，书写了这本《彼得&#183;林奇的成功投资》。这本书可以说是广大的业余投资者的福音，书中不仅讲述了业余投资者投资入门的基础知识，而且还深刻精辟的分析了业余投资者最常见的投资心理误区以及投资陷阱等，是一套最实用、最有效的股票投资方面的专业书籍，让人读后深受启发。
书籍,1,作为一名山西太谷人，从小听多了有关晋商的故事，也去过许多山西的地方，但由于离家已久，故乡渐渐地模糊起来，不是山水，而是那一段段历史。想向人推荐或向人解说，却尴尬的发现，有许多东西已记不准确，近年来走的地方多，发现对于他乡的知识已超过故乡。于是诚惶诚怕的找来故乡的相关书籍进行系统的复习。这本书对各地的介绍虽然不够详细，但这种风格及语言却是我非常喜欢的，它使我重温了记忆中的故乡，增强了我对故乡历史的熟悉，更增加了一种作为客居异乡的山西人的自豪。我希望能跟着本书的脚步去重新游走故乡的山水。
书籍,1,作为一名“白骨精”，我不得不佩服作者入木三分的刻画，不仅精准地描绘出我们的生活画面，更深刻地揭露了我们内心的挣扎与困顿。确实，是一部当代白骨精们的写照！写出了职场的竞争，写出了雇佣与被雇佣的现实。笔锋平实，清澈，是好作品。看着看着，便感觉自己也渐渐地深入到这个故事中，和你一起在职场中打拼，在感情中沉浮。泪，也一次又一次地润了眼眶……
书籍,1,作为一本职场启示录，不错没有像杜拉拉一样的引入胜的故事，却也用轻松的方式告诉你，如何在职场中生存如何能越爬越高用简洁明了的图形模式，刻画出了身在职场所需的“职场氦气”让人跃跃欲试至于为什么要叫“星巴克职场启示录”个人认为有一点打广告的嫌疑在里面，跟STARBUCKS似乎没有太大牵连美中不足，有些地方的阐述不够详尽，需要自己不断揣磨
书籍,1,作为一本屹立不倒的经典教材，纽摄所传授的不是单纯的技术，而是理念。不是教条的灌输，而是互动性的思考。从书的内容上品评，虽说部分内容对于数码影像发达的今天有些过时，但是，摄影作为一门技术性行业的本质是不会变的，对于摄影的创作，人的理念才是造就一张好照片的决定所在，在当今这个各种所谓的“主题摄影”泛滥的时代，什么才是我们真正乐于接受的“好照片”呢？值得回到原点，去思索~
书籍,1,作为一本西方人创作的心理学读物，还是以西方人的视角来看待问题的方式来阐述，目前刚刚开始读，但是感觉到作者对事物的描述还是偏西方化的。西方人观察事物喜欢抓重点，而东方人的习惯比较抓整体。这是开始读这本读物的感觉。不过西方的开放式教育模式，给这本重点教材添加了无与伦比的趣味性，和我国的教材体制有明显的不同。个人认为还是非常值得一读的好书。
书籍,1,作为推理小说可能不是最好的，作为言情小说可能也不是最好的。但是结合在一起却很让人惊奇。羡慕那样的爱情和那样的生活，也许所有的杀人犯都有自己很心酸的一段生活一段历程。那是一种常人所无法理解的痛苦和无助，如果他们能得到一份爱也许真的会有更好的生活。元元和陆劲的爱情能有情人终成眷属真的是一件很欣慰的事情，无论生活在什么地方什么环境的人，都要找到自己能付出可以付出一切的那个人。
书籍,1,作为女儿6.1的礼物。虽然晚到了几天。等拿到的时候，女儿爱不释手，上洗手间也看，告知不好。竟以学习毛主席来反驳我。我反对了几句，还说我对主席不敬。晕。上周末，告诉我她把火鞋和风鞋拿到学校，好多同学羡慕她。呵呵，我也看了其中的人鸦，只可惜没有看完就在老公的催促下睡了。说了这么多，归纳为一句：这套书买的值。
书籍,1,作为妈妈，我个人很喜欢这本书，但是仍在怀疑这本书是否适合给孩子看？这本书以孩子的视角观看我们的生活、并以幽默的口吻讲述，实在有趣又发人深省。对于经常加班感到疲惫的我，最近拿这本书作为精神放松和愉悦心灵的良品，睡前看一段，总忍不住呵呵地轻笑；而同时不必刻意，就反省到了：自己如同尼古拉的父母一般，同样存在着很多可笑的自我矛盾呢。这本书好像给大人的教育意义更大些呢，呵呵~~
书籍,1,昨晚看着看着就睡着了，今天早晨醒来就立马抓起继续啃，正逢小说结尾部分，也正如作者的期望，我被吓了一跳。这是我读东野圭吾小说最意料不到的事实。爱有很多种，可是当它变成某种负担时，还算爱吗？爱有多种表现形式，当某种行为让对方感觉负罪时，这还能叫做爱吗？爱可以很长久，当这种永恒变成一种恶梦时，还能归于最初的爱吗？爱可以深入骨髓，无法割除，当它接受无法预知的变数时，还能始终如一吗？
书籍,1,昨天我把这套书看完了，结尾我不是很喜欢有点太戏剧了，但对书中的主人公却是最好的安排，我去过新疆，但是因为时间太短加之新疆的地域有点过于广阔所以好多的地方都没去成，看完这本书之后我又有了去新疆的念头，也因为深深的喜欢上了这个帅哥和尚，也找了几本佛经看看，就是有点看不懂，慢慢来吧，小春继续你的写作，我支持你
书籍,1,昨天晚上看完了，此书揭开了猎头的神秘面纱，将猎头与HR的运作展现在人们面前。以小说的形式，将猎头的工作展现开来，期间穿插有关猎头的叙述，受益匪浅。主人公是一个极富正义感的、信守承诺的、优秀的、有才华的人物，他看穿了世事的虚浮，寻找着一片宁静的内心世界。故事结尾又未免过于伤感，失去至亲至爱的人，表现出来他最最脆弱的一面，仿佛感受到他撕心裂肺的伤痛。期待续的出版。
书籍,1,昨天带宝宝在朋友的小区玩。有工人正在植树，宝宝目不转睛地观察着。妈妈告诉宝宝，他们正在种树呢。宝宝没有吭声。过了一会儿，爸爸过来了，爸爸问，他们在干什么。宝宝说，他们正在挖宝藏。哈哈，宝宝准是想起了弗洛格带着小熊一起挖宝藏的故事。感谢可爱的小青蛙弗洛格，给了宝宝丰富的想象力，一个多彩美丽的世界。
书籍,1,最真实与实用的白领成长故事，也是目前为止我所读过的最深刻的白领生活工作的总结。看了不但受益匪浅，而且觉得过瘾、振奋，为中国有这样优秀的打工人而自豪。看了确实有：“...让我回忆最多的，却不是人生旅途里这些成功的瞬间，而是那些刻骨铭心的失败或挫折...”它展示地是一个真实与真诚的人，一个真心与你分享如何才能成功，而不是一个天才的故事、打工的神仙。强烈推荐！
书籍,1,最早认识张曼娟，是在张清芳的CD上边，作为一位写词人。细腻的文字连歌词也写得像情书，小女人的楚楚婉婉。后来才知道，张曼娟也是作家。于是，开始计划读她的书，挑了这本很奇怪的名字。《张曼娟妖物志》——写妖物，也写人——最喜欢里边的《永恒遗失│女螺》。张曼娟的文字没有讲过大道理，但是留有思考的余地。“也许错身未知；也许缄封成秘；也许不愿承认，妖物活在你心里。”
书籍,1,最早接触寂地画是在《新蕾》上，后来满心欢喜的买了她的第一本画集《我的路1》很喜欢那种温暖的画风，也很喜欢配画的文字，很细腻，有哲理，让人感觉温馨。后来她出的每一期都买了回来，用四叶草的包书纸包好，这次这一套买了是给朋友的，。朋友看到我有一套《我的路》也很想要，所以让我帮她买。开始会担心里面的附赠品不知道会不会有，看来是有的，朋友收到了很开心也很喜欢
书籍,1,最有价值的就是支撑，压力背后的东西。以及趋势的定义。至于后面的波浪理论以及江恩理论。这些东西都不是大师的实战技术，而是股市失败者的作品。不但没有意义，反而有害！不过总体上书还是不错的。经过完整牛熊市后，感觉学习炒股最重要就是阅读长时间股市成功者自己写的书，其他人总结的书都是垃圾，不但没有好处，反而有害！
书籍,1,最喜歡這部，雖然很是賺走了我的眼淚，發現自己越來越愛看這些悲情的，讓人揪心疼痛的文字，匪大的確是後媽來的，東子對佳期的愛是絕對獨一無二的，可是真愛的未必能在一起，記得那句“那時候年輕，什麼都沒有，可是有勇氣！”現在的自己已經是連勇氣都沒有了，只能看著這樣的小說慰籍自己，愛就是那麼不圓滿，要看得開放得下！難啊，難！
书籍,1,最喜欢里面兔子招惹外星人 还有兔子摞起来和貌似一武侠比武的那篇 太有意思了 我把它拿给室友看 她居然说画这本书的人思想有问题 不禁让我想起前几天在手机报中看到的 关于心理抑郁症的说法：如果看完《找死的兔子》笑的前仰后合说明我们的心理是健康的 我很同意 哈哈 因为我的确看得很过瘾 很开心！佩服作者的奇思妙想...衷心希望心情总是不好的人们能够笑对人生 其实真没什么过不去的坎儿~
书籍,1,最开心的阅读莫过于你看的书和你自己的生活阅历有异曲同工的地方！常常在看书的时候我要拍案叫绝，遥想写这本书的时候作者是在1983年，而我自己的心理发展，从2000年到2009年，居然在很多地方应验了他的理论说明！读他的书，对有心理困惑或力求完善心理人格的朋友，是绝对有益的！比我同时买的那本《一岁就上常青藤》要好上几百倍！
书籍,1,最开始是在机场等飞机时发现这本书的，觉得特别好，就一直站着在那里读，因为机场不打折，所以回家后就第一时间在当当上买了这本书。读过她的好多书，喜欢她也喜欢她的书，知性的美丽，成功的自信，但只有真正读过她的书才知道，所以成功后面也有付出，所有付出都会有回报。女人的美会有很多种，但作者的美丽不但因为青春流逝而减少。忙碌的工作和生活之外，看看这本书，会让你思考很多。
书籍,1,最近在读第二遍。这本书，似乎更详细的在展示各种斗争。分析的很透彻，很明白。有很多道理都是很好的。比如，不是敌人，是双赢。但是，最后的感觉是这本书，太细节了。整整一本书也没有写完一个故事。这让我有时觉得有点烦。虽然知道实际中的情况要比书中更加复杂。但是，还是不想如此仔细的看一个故事。看这个书时，会累。因为真的不想如此复杂。太复杂了。我不是那种复杂斗争的人。
书籍,1,最近有点忙直到昨天晚上读完了整部书，我震撼了特别是读到小狼要要迁移的时候，我才明白什么是倔强什么叫桀骜不驯那到底是一种什么样的性格，直到陈陈不得不亲手杀死小狼的时候，我几乎也差点哭出来，人狼，这是一种什么样的感情。就像别人给的评论一样，狼图腾让人们勇于承认人们自身潜在的弱点，而当今社会人们迫切需要的不正是应该像狼那样的性格吗？这真是一部奇书。
书籍,1,最近因为忙着准备考试，所以没有看太多。不过禁不住巨大的诱惑，看了一些了。我看完了 “贝拉篇”，“雅各布篇”看到了第二章。这样子的写法挺有意思的，虽然已经习惯了是以贝拉的角度来看，但是这样子仔细看看狼人的想法也蛮不错的。真的是很好看，但是现在看着就觉得有的时候真的是挺离谱的，呵呵~不过我还是没搞清楚到底这个结局是不是在这本书里出现~加油啦~好看好看好看！
书籍,1,最近一直在看这本书，我觉得很好。当初只是想看看南怀瑾，但又没耐心去一本本地买，毕竟南怀瑾先生的书都是讲课的内容，比较罗嗦。于是就挑了这本集南怀瑾先生佛、道、儒各种见解的书，开始的时候确实冲着南怀瑾去的，但现在不是了。作者的见解很简洁很明了，让我很容易接受，并且我们看法一致。也许这不是一本让人可以看了又看的书，却是一本让人一见如故的书，这就够了。
书籍,1,最近一直在看，昨天一口气看了3章建议怀孕末期的准爸准妈们都买本来看看通过这本书 了解了孩子的一些行为其实孩子的一些行为不一定就是老人嘴里说的那样孩子每个动作都是主动得表达自己得情感和感觉！作为父母只有了解了孩子的真实感受才能更好的跟孩子沟通！虽然我还没看完 但我觉得孙老师说的真的非常有道理里面的许多个案在我儿子的身上都有所体现！
书籍,1,最近写了一篇此书的读后感发表在报纸上。估计主编发表他是因为他没有看过这本书。其实想让大家没事来看看这本书-----我可不是托啊！只是20世纪现代作家的作品大家目前读的不多。但这些作家的作品却是非常值得关注的。这本书的印刷很好，翻译也算到位。每篇似乎都有可供书写的空白地带，你看完可以随手在书上写写画画。看完书能够在自己的书上题字议论，不亦快哉！
书籍,1,最近受几位老年大学学友的委托，又购买了几本《数码单反摄影轻松入门》和《RAW完全解析》，确实很不错！
书籍,1,最近感觉生活特别累，所以就买了几本书来读。《少有人走的路》这本书，刚开始读前几章时，感觉自己的心情豁然开朗，心情放松了许多，对于工作，对于生活又有了信心。随着后面几章的阅读，感觉这本书有很多地方好像有：话没有说明白的感觉，感觉作者总是把问题阐述一半，就接着进行阐述下面一个问题了。不过，总体感觉还是很振奋人心的，可以启迪人生。有时间再读一遍，古人说：温故而知新嘛~~~~
书籍,1,最近杜拉拉被炒得很火，很多人说她是职场新人的指南，不过我觉得带着一种平静而恬淡的心情来看待这本书也许更合适一点。可能是工作性质的原因，我并没有受益匪浅的感觉。平心而论，说它是一本新型的职场小说，应该来的更为贴切。对于小说的高潮部分，似乎是点到为止，总觉得有点意犹未尽。不过在看的过程中，整个心情还是很不错的。
书籍,1,最近不知怎么回事，出了很多后宫方面的书，看得我这叫郁闷。早就关注大心的这本了，看到上架了马上订货，还好，第二天就送到了。结果看到凌晨4点，为了还能睁着眼上班必须眯几个小时。一句话，太好看了，怎么能这么好看！我也是一直看大心的NP结局，这次可能为了出版吧，还是有些遗憾。看过大心的色遍后，就觉得无法比拟的好看，真希望能出版啊！
书籍,1,最后一章是专门解读儿童经络的，温馨实用，之前买的那本送给了新得了宝宝的亲戚，自己再藏一本继续学习：）P。S。：看到有不少人在车上看书，毕竟颠簸，还是避免吧。祝愿大家都受益。
书籍,1,最好是三本一起看。藏獒2主要是写藏獒与狼的惊心动魄的搏斗。场面非常的宏大，壮观，情节很吸引人。在藏獒救人的情节中，有很多感人的事迹，让人不由得黯然泪下。真的很向往在西结古草原上的藏獒，勇敢，机灵，忠诚。永远都是先人后己，无所畏惧的牺牲自己。特别是大黑獒那日，真的是让人感动，赞叹。还有很多很多的藏獒们为了人类牺牲了自己。品格高尚的藏獒们是大自然赐给人类的精灵。
书籍,1,最初因为书名所吸引，“曾有一个人，爱我如生命”这是怎样的一种爱，这样的爱是太过沉重，还是刻骨铭心？带着这种疑问，用了大半天的时间看完，心里有种说不上来的难受，相爱的两个人竟然连最后一面都没有见到，就阴阳两隔，这份遗憾。。。。。。很喜欢书封面上的话“如果当初我勇敢，结局是不是不一样，如果当时你坚持，回忆会不会不这样”
书籍,1,最初看到这本书，随手拿起来翻了翻……就被其中一个个很精彩的小故事所吸引……然然每个故事后面，还会附上相关的道理在其中！读起来，感觉是一次心灵的洗涮，让我们学会以更好的心态看待生活中发生地种种人情世故……身处在繁忙都市中的人们，很多时候大多忽略了这些最平凡最简单的幸福和快乐……而这本书就是很好的把大家遗忘的幸福快乐罗列出来，释放心灵的枷锁，获取真正的快乐和幸福吧！
书籍,1,最初看《门第》是在报纸的连载上，也是我第一次看连谏的小说。从看了第一集就被它深深吸引，其实，里面的很多故事、很多情节和场景都是发生在我们自己身上，只是我们深思过后发出一声无奈的叹息，然后继续生活罢了。当然，经过之后，我们还会发展，事情往往不会坏到哪里去的，太阳还会每日东升，和煦的晚风也会如期而至。过日子就是这样。
书籍,1,最初读是在小学的时候，看了一遍心中不禁澎湃万分，却只是儿时对英雄的向往；初中时又重读了一遍，初步认识了什么是人间的善与恶、赏与罚；高中忙于考大学虽无暇顾及，但在紧张之余却可拿来玩味；现如今上了大学，时间重新多了起来，买来一本仿佛回到了少年，却又能用更加成熟的心态去审视、品研——MY LOVE!!!不管是印刷还是排版都很好，我看你这字体很不错，紧凑但不拥挤，看着不费力的。
书籍,1,纵然是再娇艳的花朵，作为和亲公主的皖雅，也逃脱不了所谓“贡物”的命运，绚烂一时的爱情，到头来终究抵不上江山一角。爱情，如此完美却又失落，皖雅的结局，苦涩却又实际地描绘了宫廷女子悲婉的一生。看尽世间无限遗憾，只因爱情如此脆弱。三个男人用不同的方式爱着这位花神，她本可换种选择使自己轻松，可她还是执着于她的爱，终究她的爱害了她，爱情总是这么威力无限！
书籍,1,总之，这是一本能让人引发起认同感的、也很有趣、很个性、很像那么一回事的血型书。或许每个人的身上都已不再只是某一种血型的特质，而是在相互的交融、激荡中发生着嬗变。于是，A型的人可能拥有了B型的某种特质，B型的人慢慢也习得了A型的一些模式。毕竟血型也是在不断的进化中，AB型不就是晚于O、A、B新近出现的血型类型吗？到新血型再进化出来的时候，我们一定还会有更新型的血型说明书。
书籍,1,总之，前两位作者写得比较好，即1917--1960年那段史实，之后则所限于国内档案不公开的原因，还是看国外中文互联网的吧
书籍,1,"总有一天,我们会对流逝的时间和消失的往事习以为常.无论和谁,以怎样的方式结束....溺水者怎知道，是哪一滴水要了他的命。。那一天我二十一岁，在我一生的黄金时代。我有好多奢望。我想爱，想吃，还想在一瞬间变成天上半明半暗的云千万人之中，遇到你所遇到的人，于千万年之中，时间的无涯荒野里，没有早一步，也没有晚一不，刚巧赶上了"
书籍,1,总体感觉还是不错的，介绍的比较全面，很多的东西都是其他的书籍上学不到的，可惜就是英文的，在国内关于中文排版的系统理念还未形成，至少关于系统的阐述汉字排版的书籍不多，就是有介绍的也很肤浅，我曾经就搜过n多关于汉字排版的买过好几本关于汉字排版的书籍，但很令我失望，都不怎么样，希望以后中国在这方面多向先进国家学习，完善中文排版一套理论体系。
书籍,1,总是为浑浑噩噩的生活而苦恼，总是因为没有足够的时间而无所适从，时间管理虽说是一些老生常谈的技法，但是坚持下来真的很有效，每当下班回家的时候，都会有一种满足感，是一种发自内心的充实和兴奋。这本书买回家就看完了，再加上执行过程中又进行了温故知新。如果你实在不知道如何安排自己的时间，买一本看看还是有好处的。起码从心里上，你会有工作和学习的欲望。因为时间不会因任何事情而停止。
书籍,1,总是容易被别样的爱情所感隐忍的爱情  结局也是一样的完美如斯喜欢这样的爱情  真的不知道该说些什么我很感谢这些写出优秀的作品  让我感受心痛 甜蜜 羞涩在现实生活中 这样独有的爱情很难吧我有时候真的在做梦可以回到很久以前  可以去爱这样的男子感受这样的男子的心胸气度 感受这样男子的爱恨情仇拥有这样的爱情这种念头或许直至死亡也无法成为现实所以 我沉迷于古代小说 无法自拔  几乎爱恋
书籍,1,总感觉，历史这东西是发生在过去的，已经完成，一切都不可能假设，也无法用想象去还原它的真象。所以，相对于历史小说，我更喜欢的是正史，甚或是野史。买这套书并看它，是一个很偶然的原因。因为要陪领导出趟远差，怕旅途寂寞，顺手拿了一本时寒冰的《中国怎么办》就上路了。而我的领导，不但极其喜好读书，也是一个很有人格魅力的人，却一路横刀夺爱。最后，把书还我的时候向我推荐了《大秦帝国》。一回单位，就赶紧从当当网上订购了这套书。我也算是奉命读书吧，历时一个半月，总算看完了，读得不算细，也不算深，更谈不上透，只简单谈几点感觉吧。从本书的立意来说，正象作者的题记，是要献给中国原生文明的光荣与梦想，他是这样说的，也是这样做的，他毫不吝啬的给予了那个时代无与伦比的溢美之词。我想，在中华文明经历了夏、商、周三代的孕育和发展，到那个时候绽放出了绚烂的花朵，的确是一个充满生命张力、激情梦想迸射的大变革时代，值得我们后来之人永远的去研究和挖掘。虽然作者对自己喜爱的人，对自己喜欢的秦王朝，毫不掩饰的给予美化，稍显有失偏颇，但确实合了他本来的题意，也无可厚非。从本书的结构来说，以从孝公商鞅变法起到秦二世亡国这二百余年间秦国的几个重大历史片断为线索，着重刻画了几位明主、重臣的内心、性格和才具，很有可读性，让人对整个历史过程一目了然，特别是几个重要历史人物给人印象深刻。但是，在很多章节铺排上，让人感觉有些太过松散，有些时候读过去，章节之间的历史年代有所重合，甚至颠倒，我都不知道人到底是哪个年代，经常的是人物与历史对不上号，因为是初读，就不再一一列出具体所在了。不过，这可能是我历史知识匮乏，也可能正是历史小说有别于正史的特征所在吧。要是以后再版的时候，我希望作者在整体布局上能够再紧凑些，在叙事的顺序上能够再简明一些。从本书的内容来说，这部小说真的可以当作一部普及历史知识的好书来读，作者的原意是想尽力给我们还原历史的原貌，以作者渊博的知识、优美的笔触，也的确做到了。书中对先秦诸家的主张、各国风俗的异同、甚至是打造兵器、排兵布阵都给予了细致入微的描写，让我对那个时代有了更为深刻的认识，对我们先祖的聪明才智感到无比自豪。原来我看《英雄》，很为里面的庞大壮观的箭雨阵势不解，以为那是老谋子故意制造出来的视觉效果，现在看来，我们先祖的确曾有那样的辉煌阵容，与古罗马的重装骑兵方阵相比，毫不逊色。但最开始的那些武侠小说一样的情节可能很符合当时那个崇侠尚武的时代，但还是过于夸张了，若能再改动一下，无疑会这部小说更显厚重。从本书的语言来说，作者的文化功底深厚，对语言的驾驭能力达到了炉火纯青的地步。对情节的展开，跌宕起伏，有张有弛；对场景的描写，凛然生动，身临其境；对人物的刻画，形象逼真，真切感人。但也不是没有没有败笔，对很多历史背景的交待，作者显然是怕读者遗忘而不厌其烦的数次交待，因而显得啰里啰嗦，让一些颇有隐喻色彩的章节和片段也变得索然无味了。瑕不掩瑜，无论怎么说，这都是一部很好的历史小说，是作者浸淫十几年光阴而凝结的心血的结晶。我也希望，作者能在以后的修订中不断修改、完善，让这部小说成为传世名作，让中华民族的原生文明再次大放光华，为中华民族的伟大复兴提供强大的精神动力！
书籍,1,总的来说这本书还不错，就是内容好像少了点，看完整本书就一个中心思想，中医方面内容具多，象我们这样没有中医基础的，不会操作也不敢操作；当然，对一些简单的操作可以做，比如现在我每晚都给孩子按脚，刺激眼的位置，主要是俺两口子都是近视，前几天孩子眼皮长了个小白点，就按了两晚上，没有了，也不知是不是按的原因，希望是吧，看看还是有好处的！
